2190;BMW X5;5;2008
2271;BMW X5;5;2008
2664;Лада Веста;5;2008
3650;ВАЗ 2101;5;2008
3672;BMW X6;5;2008
3970;Ford Focus;5;2008
4166;BMW X5;5;2008
4282;Ford Focus;5;2008
4639;Лада Веста;5;2008
271;ВАЗ 2101;5;2007
540;BMW X5;5;2007
764;BMW X5;5;2007
1047;Лада Веста;5;2007
1217;Лада Веста;5;2007
1619;BMW X6;5;2007
1894;BMW X6;5;2007
2171;Ford Focus;5;2007
2269;Audi A6;5;2007
2428;Ford Focus;5;2007
2632;BMW X5;5;2007
2728;Ford Focus;5;2007
2854;Audi A6;5;2007
2905;BMW X6;5;2007
2959;ВАЗ 2101;5;2007
2976;BMW X5;5;2007
3258;ВАЗ 2101;5;2007
4079;BMW X5;5;2007
4125;BMW X5;5;2007
4333;Ford Focus;5;2007
311;Audi A6;5;2006
544;Лада Веста;5;2006
681;Audi A6;5;2006
833;Лада Веста;5;2006
1039;BMW X6;5;2006
1204;BMW X5;5;2006
1499;BMW X6;5;2006
1714;ВАЗ 2101;5;2006
1863;Ford Focus;5;2006
2384;BMW X6;5;2006
2555;Ford Focus;5;2006
3067;BMW X5;5;2006
3321;Audi A6;5;2006
3441;ВАЗ 2101;5;2006
4276;Лада Веста;5;2006
4616;Audi A6;5;2006
451;BMW X6;5;2005
560;Audi A6;5;2005
946;Лада Веста;5;2005
1064;BMW X5;5;2005
1324;ВАЗ 2101;5;2005
1564;Audi A6;5;2005
1641;Ford Focus;5;2005
1792;Audi A6;5;2005
1819;ВАЗ 2101;5;2005
2043;BMW X5;5;2005
2050;BMW X5;5;2005
2421;BMW X6;5;2005
2442;BMW X5;5;2005
2448;ВАЗ 2101;5;2005
2850;Audi A6;5;2005
3086;Лада Веста;5;2005
3238;BMW X5;5;2005
4071;Ford Focus;5;2005
4324;Audi A6;5;2005
4818;BMW X6;5;2005
256;Ford Focus;5;2004
398;BMW X5;5;2004
469;BMW X6;5;2004
1228;BMW X5;5;2004
1262;Ford Focus;5;2004
1490;Ford Focus;5;2004
1665;Лада Веста;5;2004
2582;ВАЗ 2101;5;2004
2602;BMW X6;5;2004
2830;ВАЗ 2101;5;2004
3931;ВАЗ 2101;5;2004
4198;ВАЗ 2101;5;2004
4293;BMW X6;5;2004
4306;BMW X6;5;2004
4583;Лада Веста;5;2004
4827;Лада Веста;5;2004
165;Audi A6;5;2003
270;BMW X6;5;2003
333;Ford Focus;5;2003
463;ВАЗ 2101;5;2003
509;Audi A6;5;2003
782;ВАЗ 2101;5;2003
901;Audi A6;5;2003
1405;Лада Веста;5;2003
1657;Лада Веста;5;2003
1756;Лада Веста;5;2003
1812;Лада Веста;5;2003
2040;ВАЗ 2101;5;2003
2478;ВАЗ 2101;5;2003
2915;BMW X6;5;2003
2927;BMW X6;5;2003
3042;Лада Веста;5;2003
3573;ВАЗ 2101;5;2003
3971;BMW X6;5;2003
4229;Ford Focus;5;2003
4370;ВАЗ 2101;5;2003
4672;BMW X5;5;2003
4878;BMW X5;5;2003
268;Ford Focus;5;2002
431;Лада Веста;5;2002
530;Audi A6;5;2002
1423;BMW X6;5;2002
1439;Ford Focus;5;2002
1454;BMW X6;5;2002
1649;Лада Веста;5;2002
1953;ВАЗ 2101;5;2002
2310;BMW X6;5;2002
2787;Лада Веста;5;2002
3279;Audi A6;5;2002
3677;ВАЗ 2101;5;2002
3985;BMW X6;5;2002
4337;Лада Веста;5;2002
4409;Audi A6;5;2002
205;BMW X5;5;2001
656;Audi A6;5;2001
687;BMW X5;5;2001
794;Ford Focus;5;2001
816;BMW X5;5;2001
969;Лада Веста;5;2001
1059;Лада Веста;5;2001
1692;BMW X5;5;2001
2834;ВАЗ 2101;5;2001
3707;BMW X6;5;2001
4143;Audi A6;5;2001
45;ВАЗ 2101;5;2000
249;Audi A6;5;2000
786;Ford Focus;5;2000
870;Ford Focus;5;2000
2119;Лада Веста;5;2000
2212;Ford Focus;5;2000
2266;BMW X5;5;2000
3207;BMW X5;5;2000
3666;BMW X6;5;2000
4014;Ford Focus;5;2000
4045;Audi A6;5;2000
4756;BMW X6;5;2000
4935;ВАЗ 2101;5;2000
771;Лада Веста;5;1999
1128;Audi A6;5;1999
1260;BMW X6;5;1999
1282;Ford Focus;5;1999
1541;Audi A6;5;1999
1899;Ford Focus;5;1999
2131;ВАЗ 2101;5;1999
2134;BMW X5;5;1999
2621;Ford Focus;5;1999
2656;BMW X5;5;1999
2680;ВАЗ 2101;5;1999
2714;Ford Focus;5;1999
2816;ВАЗ 2101;5;1999
3308;Лада Веста;5;1999
3508;ВАЗ 2101;5;1999
3519;BMW X6;5;1999
3693;Ford Focus;5;1999
4224;BMW X6;5;1999
4259;ВАЗ 2101;5;1999
4809;Ford Focus;5;1999
4952;Лада Веста;5;1999
454;BMW X5;5;1998
967;BMW X5;5;1998
1060;BMW X5;5;1998
1582;Ford Focus;5;1998
1789;BMW X6;5;1998
2258;BMW X5;5;1998
2735;Ford Focus;5;1998
2884;Ford Focus;5;1998
3830;Ford Focus;5;1998
3844;Лада Веста;5;1998
3913;ВАЗ 2101;5;1998
4081;Audi A6;5;1998
4531;ВАЗ 2101;5;1998
4719;Ford Focus;5;1998
118;Лада Веста;5;1997
255;Ford Focus;5;1997
439;ВАЗ 2101;5;1997
488;BMW X6;5;1997
1585;ВАЗ 2101;5;1997
1621;Ford Focus;5;1997
2369;BMW X5;5;1997
2749;Audi A6;5;1997
2862;BMW X5;5;1997
3160;ВАЗ 2101;5;1997
3442;BMW X6;5;1997
4331;Audi A6;5;1997
4456;Лада Веста;5;1997
4695;BMW X6;5;1997
4811;Ford Focus;5;1997
4948;BMW X5;5;1997
308;Ford Focus;5;1996
744;ВАЗ 2101;5;1996
772;Лада Веста;5;1996
973;BMW X5;5;1996
1199;ВАЗ 2101;5;1996
1425;ВАЗ 2101;5;1996
1618;Лада Веста;5;1996
1726;Лада Веста;5;1996
1797;BMW X5;5;1996
1816;BMW X5;5;1996
2162;BMW X5;5;1996
2211;Audi A6;5;1996
2342;Audi A6;5;1996
2451;Audi A6;5;1996
3965;Лада Веста;5;1996
4238;BMW X5;5;1996
4318;ВАЗ 2101;5;1996
4558;Ford Focus;5;1996
16;ВАЗ 2101;5;1995
633;BMW X6;5;1995
963;BMW X5;5;1995
994;Лада Веста;5;1995
1320;BMW X5;5;1995
1656;BMW X5;5;1995
2507;BMW X6;5;1995
3156;BMW X6;5;1995
3921;BMW X6;5;1995
3947;Ford Focus;5;1995
4091;ВАЗ 2101;5;1995
4553;Ford Focus;5;1995
4956;BMW X5;5;1995
4962;Лада Веста;5;1995
453;Лада Веста;5;1994
691;BMW X5;5;1994
955;Audi A6;5;1994
1071;Лада Веста;5;1994
1179;Лада Веста;5;1994
1300;Лада Веста;5;1994
1491;BMW X6;5;1994
1942;Audi A6;5;1994
2380;BMW X6;5;1994
2573;Audi A6;5;1994
2849;Ford Focus;5;1994
2981;BMW X5;5;1994
2991;BMW X6;5;1994
3039;BMW X5;5;1994
3158;BMW X6;5;1994
3313;BMW X5;5;1994
3822;BMW X6;5;1994
3831;Лада Веста;5;1994
4486;Audi A6;5;1994
4766;BMW X5;5;1994
4865;Ford Focus;5;1994
135;Ford Focus;5;1993
863;BMW X6;5;1993
1149;Лада Веста;5;1993
1464;Audi A6;5;1993
1472;Лада Веста;5;1993
1681;Audi A6;5;1993
1827;ВАЗ 2101;5;1993
1893;BMW X6;5;1993
1938;Ford Focus;5;1993
2389;Audi A6;5;1993
2467;Audi A6;5;1993
2760;BMW X5;5;1993
2979;Ford Focus;5;1993
3295;Ford Focus;5;1993
3559;Audi A6;5;1993
3739;Ford Focus;5;1993
4299;Audi A6;5;1993
4896;BMW X5;5;1993
4906;Ford Focus;5;1993
55;Ford Focus;5;1992
381;BMW X6;5;1992
1294;Audi A6;5;1992
2076;Лада Веста;5;1992
2148;Лада Веста;5;1992
2153;Audi A6;5;1992
2373;Лада Веста;5;1992
2629;Лада Веста;5;1992
3056;Ford Focus;5;1992
3220;BMW X6;5;1992
3408;BMW X5;5;1992
3793;Ford Focus;5;1992
3960;Ford Focus;5;1992
4054;Audi A6;5;1992
4173;Лада Веста;5;1992
4574;ВАЗ 2101;5;1992
4785;ВАЗ 2101;5;1992
4887;Лада Веста;5;1992
1309;Audi A6;5;1991
1746;BMW X5;5;1991
1854;Ford Focus;5;1991
2220;BMW X5;5;1991
2372;Ford Focus;5;1991
2654;BMW X5;5;1991
2757;ВАЗ 2101;5;1991
2810;ВАЗ 2101;5;1991
3205;Лада Веста;5;1991
3314;BMW X6;5;1991
3840;Audi A6;5;1991
4269;Лада Веста;5;1991
4504;Лада Веста;5;1991
4569;Лада Веста;5;1991
4764;BMW X5;5;1991
4960;BMW X6;5;1991
202;Лада Веста;5;1990
232;ВАЗ 2101;5;1990
274;BMW X5;5;1990
411;BMW X5;5;1990
499;Лада Веста;5;1990
857;BMW X6;5;1990
989;BMW X5;5;1990
1107;BMW X5;5;1990
1328;Audi A6;5;1990
1605;BMW X5;5;1990
1633;Лада Веста;5;1990
1663;BMW X5;5;1990
2074;ВАЗ 2101;5;1990
2901;BMW X5;5;1990
3141;Ford Focus;5;1990
4580;BMW X5;5;1990
4824;Ford Focus;5;1990
339;BMW X5;5;1989
388;BMW X6;5;1989
611;Лада Веста;5;1989
1053;BMW X6;5;1989
1114;Audi A6;5;1989
1135;BMW X5;5;1989
2246;Audi A6;5;1989
2517;Лада Веста;5;1989
3018;BMW X6;5;1989
3194;BMW X6;5;1989
3892;BMW X6;5;1989
3897;Лада Веста;5;1989
3939;Лада Веста;5;1989
4555;Ford Focus;5;1989
4655;Audi A6;5;1989
4738;BMW X6;5;1989
253;BMW X6;5;1988
479;ВАЗ 2101;5;1988
734;Audi A6;5;1988
1230;Ford Focus;5;1988
1232;BMW X5;5;1988
1375;Ford Focus;5;1988
1410;Audi A6;5;1988
2410;Audi A6;5;1988
2578;Audi A6;5;1988
2936;Audi A6;5;1988
3261;Audi A6;5;1988
3376;Ford Focus;5;1988
3479;Audi A6;5;1988
4839;BMW X6;5;1988
4996;Audi A6;5;1988
251;ВАЗ 2101;5;1987
527;Лада Веста;5;1987
993;ВАЗ 2101;5;1987
1335;ВАЗ 2101;5;1987
1891;ВАЗ 2101;5;1987
2218;BMW X5;5;1987
2819;Audi A6;5;1987
3846;ВАЗ 2101;5;1987
4142;ВАЗ 2101;5;1987
4838;Audi A6;5;1987
4892;ВАЗ 2101;5;1987
184;Ford Focus;5;1986
368;Лада Веста;5;1986
589;Лада Веста;5;1986
933;BMW X5;5;1986
1378;ВАЗ 2101;5;1986
2004;Лада Веста;5;1986
2073;BMW X5;5;1986
2138;BMW X5;5;1986
2626;BMW X6;5;1986
3027;BMW X6;5;1986
3187;BMW X6;5;1986
3490;BMW X5;5;1986
3524;Ford Focus;5;1986
4175;Лада Веста;5;1986
4375;BMW X5;5;1986
4398;Лада Веста;5;1986
4458;ВАЗ 2101;5;1986
4917;Ford Focus;5;1986
456;Лада Веста;5;1985
572;Лада Веста;5;1985
658;Лада Веста;5;1985
751;BMW X6;5;1985
1099;Ford Focus;5;1985
1420;Лада Веста;5;1985
1451;Ford Focus;5;1985
1880;BMW X6;5;1985
2596;Ford Focus;5;1985
2616;BMW X6;5;1985
2724;BMW X5;5;1985
2832;BMW X5;5;1985
3019;Ford Focus;5;1985
4646;Audi A6;5;1985
4898;ВАЗ 2101;5;1985
472;Лада Веста;5;1984
528;Audi A6;5;1984
1003;Audi A6;5;1984
1215;Audi A6;5;1984
1804;Audi A6;5;1984
2327;BMW X6;5;1984
2978;ВАЗ 2101;5;1984
3281;Audi A6;5;1984
3448;ВАЗ 2101;5;1984
3459;BMW X6;5;1984
3546;Ford Focus;5;1984
3547;Ford Focus;5;1984
3670;ВАЗ 2101;5;1984
4490;ВАЗ 2101;5;1984
4692;BMW X6;5;1984
233;BMW X5;5;1983
539;BMW X6;5;1983
807;ВАЗ 2101;5;1983
903;BMW X6;5;1983
1054;BMW X6;5;1983
1301;Ford Focus;5;1983
1355;ВАЗ 2101;5;1983
1477;BMW X6;5;1983
1545;ВАЗ 2101;5;1983
1584;Лада Веста;5;1983
1638;Ford Focus;5;1983
1698;ВАЗ 2101;5;1983
1709;ВАЗ 2101;5;1983
1755;Audi A6;5;1983
2062;BMW X5;5;1983
2077;BMW X6;5;1983
2341;Audi A6;5;1983
2526;ВАЗ 2101;5;1983
2531;ВАЗ 2101;5;1983
2847;ВАЗ 2101;5;1983
3053;BMW X5;5;1983
3091;BMW X6;5;1983
3682;Лада Веста;5;1983
3956;BMW X6;5;1983
4018;Лада Веста;5;1983
4927;ВАЗ 2101;5;1983
38;Ford Focus;5;1982
139;BMW X5;5;1982
275;Лада Веста;5;1982
635;ВАЗ 2101;5;1982
803;BMW X5;5;1982
1267;ВАЗ 2101;5;1982
1459;Ford Focus;5;1982
2393;BMW X6;5;1982
2407;Ford Focus;5;1982
2408;BMW X6;5;1982
2731;ВАЗ 2101;5;1982
3814;Лада Веста;5;1982
3951;ВАЗ 2101;5;1982
1276;BMW X6;5;1981
1295;ВАЗ 2101;5;1981
1408;Audi A6;5;1981
1922;BMW X5;5;1981
2441;Audi A6;5;1981
2538;BMW X6;5;1981
3110;ВАЗ 2101;5;1981
3138;Ford Focus;5;1981
4310;BMW X6;5;1981
4434;Ford Focus;5;1981
4523;BMW X5;5;1981
4568;ВАЗ 2101;5;1981
715;Ford Focus;5;1980
795;ВАЗ 2101;5;1980
981;BMW X6;5;1980
1441;BMW X6;5;1980
1516;Лада Веста;5;1980
1908;ВАЗ 2101;5;1980
2851;ВАЗ 2101;5;1980
3312;Audi A6;5;1980
3511;BMW X6;5;1980
3689;BMW X5;5;1980
3925;Ford Focus;5;1980
4466;BMW X6;5;1980
4712;BMW X5;5;1980
4974;BMW X6;5;1980
